local,plot,treatment,ID_plant,Species,family,life_form,av_dado_binario,dado_binario,av_leaf_damage,leaf_damage,av_ME,ME,av_MI,MI,av_PAT,PAT,av_MIN,MIN,av_GAL,GAL
VG,9,F,D19,Indeterminate sp.,Indeterminate,indeterminate,1,1,2.666666667,3,0.333333333,0,1.666666667,2,1,1,0,0,0,0
VG,9,F,D2,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,1.333333333,1,0.333333333,0,0.666666667,1,0.333333333,0,0,0,0,0
VG,9,F,D25,Rubiaceae sp.,Rubiaceae,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,9,F,D29,Eugenia sp.,Myrtaceae,tree,0.666666667,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0
VG,9,F,D30,Indeterminate sp.,Indeterminate,indeterminate,1,1,2.666666667,3,0,0,1.666666667,2,1.666666667,2,0,0,0,0
VG,9,F,D32,Indeterminate sp.,Indeterminate,indeterminate,1,1,2.333333333,2,1.666666667,2,0.666666667,1,0.333333333,0,0,0,0,0
VG,9,F,D4,Goeppertia sp.,Marantaceae,herb,1,1,2.666666667,3,0,0,2.333333333,2,1,1,0,0,0,0
VG,9,F,D42,Coccocypselum sp.,Rubiaceae,herb,1,1,2.666666667,3,0.666666667,1,1.333333333,1,1,1,0.666666667,1,0,0
VG,9,F,D45,Coccocypselum sp.,Rubiaceae,herb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,9,F,D46,Psychotria cf.,Rubiaceae,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,9,F,D56,Machaerium cf.,Fabaceae,tree,0.666666667,1,1.666666667,2,0.666666667,1,0.666666667,1,0.666666667,1,0,0,0,0
VG,9,F,D57,Indeterminate sp.,Indeterminate,indeterminate,0.333333333,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0
VG,9,F,D6,Indeterminate sp.,Indeterminate,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,9,F,D60,Myrsine sp.,Primulaceae,tree,0.666666667,1,0.666666667,1,0.333333333,0,0.333333333,0,0,0,0,0,0,0
VG,9,F,D62,Bignoniaceae cf.,Bignoniaceae cf.,indeterminate,0.666666667,1,1.333333333,1,1,1,0.333333333,0,0,0,0,0,0,0
VG,9,F,D63,Psychotria sp.,Rubiaceae,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,9,F,D66,Machaerium cf.,Fabaceae,tree,1,1,2.333333333,2,1,1,1.333333333,1,0.333333333,0,0,0,0,0
VG,9,F,D67,Philodendron sp.,Araceae,herb,1,1,1,1,1,1,0,0,0,0,0,0,0,0
VG,9,F,D69,Euterpe edulis,Arecaceae,palm,0.666666667,1,3,3,3,3,0.333333333,0,0,0,0,0,0,0
VG,9,F,D72,Myrtaceae cf.,Myrtaceae cf.,indeterminate,0.333333333,0,0.333333333,0,0,0,0.333333333,0,0.333333333,0,0,0,0,0
VG,9,F,D77,Ctenanthe lanceolata,Marantaceae,herb,1,1,1.333333333,1,0,0,1.333333333,1,0,0,0,0,0,0
VG,9,F,D79,Neomarica sp.,Iridaceae,herb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,9,F,D9,Indeterminate sp.,Indeterminate,indeterminate,1,1,3.333333333,3,0.333333333,0,2.666666667,3,1.666666667,2,0,0,0,0
VG,9,F,H10,Indeterminate sp.,Indeterminate,indeterminate,1,1,2.333333333,2,0.666666667,1,1,1,0,0,0.333333333,0,0,0
VG,9,F,H14,Eugenia sp.,Myrtaceae,tree,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0
VG,9,F,H16,Euterpe edulis,Arecaceae,palm,1,1,1,1,0.333333333,0,0,0,0.666666667,1,0,0,0,0
VG,9,F,H17,Goeppertia sp.,Marantaceae,herb,0.666666667,1,1.333333333,1,0.666666667,1,0.666666667,1,0,0,0.666666667,1,0,0
VG,9,F,H18,Indeterminate sp.,Indeterminate,indeterminate,1,1,1.666666667,2,0.666666667,1,1,1,0,0,0,0,0,0
VG,9,F,H26,Euterpe edulis,Arecaceae,palm,1,1,2.666666667,3,1.333333333,1,1.666666667,2,0.666666667,1,0,0,0,0
VG,9,F,H29,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,2,2,2,2,0.333333333,0,0,0,0,0,0,0
VG,9,F,H32,Paullinia/Serjania sp.,Sapindaceae,liana,1,1,2,2,0.666666667,1,1.333333333,1,0,0,0,0,0,0
VG,9,F,H4,Euterpe edulis,Arecaceae,palm,0.333333333,0,0.666666667,1,0,0,0.666666667,1,0,0,0,0,0,0
VG,9,F,H42,Machaerium cf.,Fabaceae,tree,1,1,3,3,2,2,1,1,0,0,0,0,0,0
VG,9,F,H44,Machaerium cf.,Fabaceae,tree,0.666666667,1,1,1,0.666666667,1,0.666666667,1,0,0,0,0,0,0
VG,9,F,H48,Machaerium cf.,Fabaceae,tree,0.666666667,1,2.333333333,2,2,2,0.333333333,0,0,0,0,0,0,0
VG,9,F,H5,Chionanthus filiformis,Oleaceae,tree,1,1,1.333333333,1,0.333333333,0,0.666666667,1,0.666666667,1,0,0,0,0
VG,9,F,H51,Machaerium cf.,Fabaceae,tree,0.666666667,1,0.666666667,1,0.333333333,0,0.666666667,1,0,0,0,0,0,0
VG,9,F,H54,Mollinedia sp.,Monimiaceae,tree,0.666666667,1,0.666666667,1,0.666666667,1,0,0,0,0,0,0,0,0
VG,9,F,H60,Eugenia cuprea,Myrtaceae,tree,0.666666667,1,1.666666667,2,0.666666667,1,0.333333333,0,0.333333333,0,1.333333333,1,0,0
VG,9,F,H61,Rubiaceae cf.,Rubiaceae cf.,indeterminate,1,1,1.666666667,2,0,0,0.666666667,1,0,0,1,1,0,0
VG,9,F,H62,Indeterminate sp.,Indeterminate,indeterminate,1,1,3.333333333,3,1.333333333,1,1.333333333,1,2,2,0,0,0,0
VG,9,F,H63,Eugenia sp.,Myrtaceae,tree,0.666666667,1,0.666666667,1,0.333333333,0,0.333333333,0,0,0,0,0,0,0
VG,9,F,H64,Euterpe edulis,Arecaceae,palm,1,1,2.666666667,3,2,2,0,0,0.666666667,1,0,0,0,0
VG,9,F,H65,Eugenia sp.,Myrtaceae,tree,0.666666667,1,0.666666667,1,0,0,0.333333333,0,0.333333333,0,0,0,0,0
VG,9,F,H66,Eugenia sp.,Myrtaceae,tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,10,A,1169,Euterpe edulis,Arecaceae,palm,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0
VG,10,A,1170,Euterpe edulis,Arecaceae,palm,1,1,3,3,1,1,1,1,2,2,0,0,0,0
VG,10,A,1171,Guapira cf.,Nyctaginaceae,tree,1,1,1,1,0,0,1,1,0,0,0,0,0,0
VG,10,A,A12,Euterpe edulis,Arecaceae,palm,1,1,2.333333333,2,0.333333333,0,1.666666667,2,0.666666667,1,0,0,0,0
VG,10,A,A13,Begonia sp. 1,Begoniaceae,herb,1,1,3.333333333,3,2.666666667,3,0.333333333,0,1.666666667,2,0,0,0,0
VG,10,A,A20,Piper sp. 1,Piperaceae,herb,1,1,2.666666667,3,1,1,0.333333333,0,2,2,0,0,0,0
VG,10,A,A24,Begonia sp. 1,Begoniaceae,herb,1,1,2.333333333,2,0.666666667,1,0.666666667,1,1.333333333,1,0,0,0,0
VG,10,A,A28,Asplenium uniseriale,Aspleniaceae,herb,1,1,4,4,3.333333333,3,0.333333333,0,2,2,0,0,0,0
VG,10,A,A29,Begonia sp. 3,Begoniaceae,herb,1,1,4.333333333,4,3.333333333,3,0,0,1.333333333,1,0,0,0,0
VG,10,A,A3,Psychotria suterella,Rubiaceae,shrub,1,1,3.333333333,3,0,0,2,2,2,2,0,0,0,0
VG,10,A,D1,Araceae sp.,Araceae,herb,1,1,2.333333333,2,0.333333333,0,1,1,1.333333333,1,0,0,0,0
VG,10,A,D15,Eugenia cf.,Myrtaceae,tree,0.666666667,1,1,1,0,0,1,1,0.333333333,0,0,0,0,0
VG,10,A,D19,Indeterminate sp.,Indeterminate,indeterminate,0.333333333,0,1,1,0,0,0,0,0,0,1,1,0,0
VG,10,A,D7,Acanthaceae sp.,Acanthaceae,herb,1,1,2,2,1,1,1,1,0.666666667,1,0,0,0,0
VG,10,A,D9,Indeterminate sp.,Indeterminate,indeterminate,1,1,4,4,2,2,3,3,1,1,0,0,0,0
VG,10,A,H1,Euterpe edulis,Arecaceae,palm,1,1,2,2,1,1,1.333333333,1,0,0,0,0,0,0
VG,10,A,H12,Goeppertia sp.,Marantaceae,herb,0.333333333,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0
VG,10,A,H15,Euterpe edulis,Arecaceae,palm,1,1,3.5,4,2.5,3,0.5,1,1,1,0,0,0,0
VG,10,A,H4,Euterpe edulis,Arecaceae,palm,1,1,2,2,0.666666667,1,0.666666667,1,0,0,1,1,0,0
VG,10,A,H6,Araceae sp.,Araceae,herb,0.666666667,1,1,1,1,1,0,0,0,0,0,0,0,0
VG,10,A,H9,Mollinedia schottiana,Monimiaceae,tree,0.666666667,1,0.666666667,1,0.333333333,0,0.333333333,0,0,0,0,0,0,0
VG,10,F,A1,Piper sp. 1,Piperaceae,herb,0.666666667,1,0.666666667,1,0.666666667,1,0,0,0,0,0,0,0,0
VG,10,F,A12,Euterpe edulis,Arecaceae,palm,0.666666667,1,3,3,0.333333333,0,1.333333333,1,0,0,2,2,0,0
VG,10,F,A16,Euterpe edulis,Arecaceae,palm,0.666666667,1,1.333333333,1,0.333333333,0,0.666666667,1,0.666666667,1,0,0,0,0
VG,10,F,A17,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,1,1,0.666666667,1,0,0,0.333333333,0,0,0,0,0
VG,10,F,A2,Begonia sp. 1,Begoniaceae,herb,1,1,2,2,0,0,1.666666667,2,1,1,0,0,0,0
VG,10,F,A20,Piper sp. 1,Piperaceae,herb,1,1,1.333333333,1,1,1,0.666666667,1,0,0,0,0,0,0
VG,10,F,A23,Piper pseudopothifolium,Piperaceae,herb,1,1,1.5,2,1,1,0,0,0.5,1,0,0,0,0
VG,10,F,A26,Inga marginata,Fabaceae,tree,1,1,2,2,1,1,1.333333333,1,0,0,0,0,0,0
VG,10,F,A27,Euterpe edulis,Arecaceae,palm,0.666666667,1,3,3,3,3,0.5,1,0,0,0,0,0,0
VG,10,F,A29,Begonia sp. 3,Begoniaceae,herb,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,10,F,A30,Miconia cf.,Melastomataceae,indeterminate,1,1,2,2,1.333333333,1,0.666666667,1,0.666666667,1,0,0,0,0
VG,10,F,A4,Guarea macrophylla,Meliaceae,tree,0.666666667,1,1,1,0.666666667,1,0.333333333,0,0,0,0,0,0,0
VG,10,F,A5,Polybotrya cylindrica,Dryopteridaceae,herb,0.333333333,0,1,1,0.333333333,0,1,1,0,0,0,0,0,0
VG,10,F,A8,Begonia sp. 1,Begoniaceae,herb,0.666666667,1,1,1,0.666666667,1,0.333333333,0,0.333333333,0,0,0,0,0
VG,10,F,A9,Euterpe edulis,Arecaceae,palm,0.666666667,1,1.333333333,1,0.333333333,0,0.333333333,0,1.333333333,1,0,0,0,0
VG,10,F,D12,Casearia cf.,Salicaceae,tree,1,1,2.333333333,2,1.333333333,1,1,1,0,0,0,0,0,0
VG,10,F,D16,Indeterminate sp.,Indeterminate,indeterminate,1,1,2,2,2,2,0,0,0,0,0,0,0,0
VG,10,F,D17,Euterpe edulis,Arecaceae,palm,1,1,3,3,2.666666667,3,0.333333333,0,1,1,0,0,0,0
VG,10,F,D26,Rubiaceae sp.,Rubiaceae,indeterminate,0.333333333,0,0.666666667,1,0,0,0,0,0.666666667,1,0,0,0,0
VG,10,F,D27,Philodendron sp.,Araceae,herb,1,1,2.666666667,3,0.666666667,1,0.666666667,1,2,2,0,0,0,0
VG,10,F,D3,Goeppertia sp.,Marantaceae,herb,0.666666667,1,2,2,1,1,0.666666667,1,1,1,0,0,0,0
VG,10,F,D31,Coccocypselum cf.,Rubiaceae,herb,1,1,6,6,2,2,0,0,5,5,0,0,0,0
VG,10,F,D4,Goeppertia sp.,Marantaceae,herb,1,1,1.666666667,2,1,1,0.666666667,1,0.333333333,0,0,0,0,0
VG,10,F,D40,Psychotria cf.,Rubiaceae,indeterminate,0.666666667,1,1,1,0.333333333,0,0.333333333,0,0,0,0.666666667,1,0,0
VG,10,F,D42,Coccocypselum sp.,Rubiaceae,herb,1,1,2,2,1,1,1,1,0,0,0,0,0,0
VG,10,F,D5,Indeterminate sp.,Indeterminate,indeterminate,1,1,1.333333333,1,1,1,0.333333333,0,0,0,0,0,0,0
VG,10,F,D7,Acanthaceae sp.,Acanthaceae,herb,0.666666667,1,1.666666667,2,1,1,0.666666667,1,0,0,0.333333333,0,0,0
VG,10,F,H10,Indeterminate sp.,Indeterminate,indeterminate,1,1,5.666666667,6,4,4,1,1,0.666666667,1,0.666666667,1,0,0
VG,10,F,H12,Goeppertia sp.,Marantaceae,herb,1,1,1.333333333,1,0.333333333,0,1,1,0.666666667,1,0,0,0,0
VG,10,F,H13,Guarea macrophylla,Meliaceae,tree,1,1,1,1,1,1,0,0,1,1,0,0,0,0
VG,10,F,H19,Indeterminate sp.,Indeterminate,indeterminate,1,1,1,1,0.666666667,1,0.333333333,0,0,0,0,0,0,0
VG,10,F,H20,Diploon cuspidatum,Sapotaceae,tree,0.333333333,0,0.666666667,1,0,0,0.333333333,0,0.666666667,1,0,0,0,0
VG,10,F,H27,Philodendron sp.,Araceae,herb,0.333333333,0,1.333333333,1,1.333333333,1,0,0,0,0,0,0,0,0
VG,10,F,H4,Euterpe edulis,Arecaceae,palm,1,1,2,2,1,1,1,1,0.333333333,0,0,0,0,0
VG,10,F,H6,Araceae sp.,Araceae,herb,1,1,1,1,0.5,1,1,1,0,0,0,0,0,0
VG,10,F,H8,Eugenia sp.,Myrtaceae,tree,1,1,4,4,3,3,1.333333333,1,1,1,0,0,0,0
VG,10,F,H9,Mollinedia schottiana,Monimiaceae,tree,1,1,2.333333333,2,0.333333333,0,1.666666667,2,1,1,0,0,0,0
VG,11,A,1095,Inga sp.,Fabaceae,tree,0.666666667,1,2.666666667,3,0.666666667,1,0.666666667,1,2.333333333,2,0,0,0,0
VG,11,A,1096,Indeterminate sp.,Indeterminate,indeterminate,1,1,5.333333333,5,2,2,0.666666667,1,3.333333333,3,0,0,0,0
VG,11,A,A30,Miconia cf.,Melastomataceae,indeterminate,1,1,2,2,0,0,1.333333333,1,2,2,0,0,0,0
VG,11,A,A32,Paullinia sp.,Sapindaceae,liana,1,1,4.333333333,4,2,2,0.333333333,0,3.333333333,3,0,0,0,0
VG,11,A,A35,Euterpe edulis,Arecaceae,palm,1,1,4,4,0.666666667,1,1,1,3,3,0,0,0,0
VG,11,A,A37,Euterpe edulis,Arecaceae,palm,1,1,2.333333333,2,0,0,0.333333333,0,2,2,0,0,0,0
VG,11,A,A41,Rubiaceae sp.,Rubiaceae,indeterminate,0.666666667,1,0.666666667,1,0,0,0.666666667,1,0.333333333,0,0,0,0,0
VG,11,A,A43,Indeterminate sp.,Indeterminate,indeterminate,1,1,3.666666667,4,0.333333333,0,0.333333333,0,3.666666667,4,0,0,0,0
VG,11,A,A46,Schnella microstachya,Fabaceae,liana,1,1,2,2,0.333333333,0,0,0,2,2,0,0,0,0
VG,11,A,A47,Schnella microstachya,Fabaceae,liana,0.666666667,1,1,1,0,0,0,0,1,1,0,0,0,0
VG,11,A,A48,Schnella microstachya,Fabaceae,liana,0.666666667,1,1.333333333,1,0,0,0,0,1.333333333,1,0,0,0,0
VG,11,A,A50,Schnella microstachya,Fabaceae,liana,1,1,1.666666667,2,0.333333333,0,1,1,1.333333333,1,0,0,0,0
VG,11,A,D11,Philodendron sp.,Araceae,herb,1,1,1,1,0.5,1,1,1,0,0,0,0,0,0
VG,11,A,D12,Casearia cf.,Salicaceae,tree,0.666666667,1,1,1,0.666666667,1,0.666666667,1,0,0,0,0,0,0
VG,11,A,D18,Euterpe edulis,Arecaceae,palm,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,11,A,D2,Indeterminate sp.,Indeterminate,indeterminate,1,1,3,3,2,2,0.333333333,0,2.333333333,2,0,0,0,0
VG,11,A,D23,Sloanea cf.,Elaeocarpaceae,tree,1,1,4,4,1.333333333,1,1,1,3,3,0,0,0,0
VG,11,A,D26,Rubiaceae sp.,Rubiaceae,indeterminate,1,1,1,1,0,0,0.333333333,0,0,0,0.666666667,1,0,0
VG,11,A,D28,Sloanea guianensis,Elaeocarpaceae,tree,0.333333333,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0
VG,11,A,D37,Psychotria sp.,Rubiaceae,indeterminate,0.666666667,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0
VG,11,A,D41,Fabaceae sp.,Fabaceae,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,11,A,D5,Indeterminate sp.,Indeterminate,indeterminate,1,1,3.666666667,4,0.666666667,1,1,1,3,3,0,0,0,0
VG,11,A,DD11,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,11,A,DD41,NA,NA,NA,1,1,2,2,0,0,1,1,1,1,0,0,0,0
VG,11,A,H1,Euterpe edulis,Arecaceae,palm,1,1,3,3,0.666666667,1,1.333333333,1,1.666666667,2,0,0,0,0
VG,11,A,H102,Ctenanthe lanceolata,Marantaceae,herb,1,1,4.333333333,4,0,0,0.666666667,1,4.333333333,4,0,0,0,0
VG,11,A,H103,Ctenanthe lanceolata,Marantaceae,herb,1,1,1,1,0,0,1,1,0,0,0,0,0,0
VG,11,A,H104,Inga sp.,Fabaceae,tree,1,1,5,5,2.333333333,2,2.333333333,2,3.666666667,4,0.333333333,0,0,0
VG,11,A,H105,Piptocarpha sp.,Asteraceae,liana,1,1,2,2,2,2,1,1,0,0,0,0,0,0
VG,11,A,H107,Guatteria australis,Annonaceae,tree,1,1,5.333333333,5,0,0,0,0,5.333333333,5,0,0,0,0
VG,11,A,H110,Merostachys sp.,Poaceae,bamboo,1,1,2,2,0,0,0.333333333,0,0.666666667,1,1.333333333,1,0,0
VG,11,A,H112,Indeterminate sp.,Indeterminate,indeterminate,1,1,5,5,4,4,0,0,1,1,0,0,0,0
VG,11,A,H113,Serpocaulon polystichum,Polypodiaceae,herb,1,1,2,2,1,1,1,1,0,0,0,0,0,0
VG,11,A,H114,Ctenanthe lanceolata,Marantaceae,herb,0.666666667,1,0.666666667,1,0,0,0.333333333,0,0.333333333,0,0,0,0,0
VG,11,A,H115,Miconia sp.,Melastomataceae,indeterminate,1,1,4.666666667,5,1,1,0.666666667,1,4.333333333,4,0,0,0,0
VG,11,A,H118,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,1.333333333,1,1,1,0.333333333,0,0,0,0,0,0,0
VG,11,A,H2,Euterpe edulis,Arecaceae,palm,1,1,5.333333333,5,2.666666667,3,2.666666667,3,1.333333333,1,0,0,0,0
VG,11,A,H4,Euterpe edulis,Arecaceae,palm,1,1,6,6,3.666666667,4,2.333333333,2,5,5,0,0,0,0
VG,11,A,H6,Araceae sp.,Araceae,herb,1,1,3.333333333,3,1.333333333,1,2,2,0,0,1,1,0,0
VG,11,A,H72,Eugenia cuprea,Myrtaceae,tree,1,1,1.666666667,2,0,0,1.666666667,2,0.666666667,1,0,0,0,0
VG,11,A,H95,Merostachys sp.,Poaceae,bamboo,0.666666667,1,1.666666667,2,0,0,0.333333333,0,0,0,1.666666667,2,0,0
VG,11,A,H97,Ctenanthe lanceolata,Marantaceae,herb,1,1,3,3,0.333333333,0,1.333333333,1,2.333333333,2,0,0,0,0
VG,11,F,1035,Pleurostachys sp.,Cyperaceae,herb,0.666666667,1,2.333333333,2,0,0,0,0,2.333333333,2,0,0,0,0
VG,11,F,1036,Pleurostachys sp.,Cyperaceae,herb,0.666666667,1,1,1,0.333333333,0,0.666666667,1,0,0,0.333333333,0,0,0
VG,11,F,1048,Miconia sp.,Melastomataceae,indeterminate,1,1,1.666666667,2,0.666666667,1,1.333333333,1,0,0,0,0,0,0
VG,11,F,1049,Piptocarpha sp.,Asteraceae,liana,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0
VG,11,F,1077,Euterpe edulis,Arecaceae,palm,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0
VG,11,F,1078,Euterpe edulis,Arecaceae,palm,1,1,4,4,0,0,4,4,0,0,0,0,0,0
VG,11,F,1079,Indeterminate sp.,Indeterminate,indeterminate,0.333333333,0,1.666666667,2,0,0,0,0,1.666666667,2,0,0,0,0
VG,11,F,1080,Indeterminate sp.,Indeterminate,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,11,F,A1,Piper sp. 1,Piperaceae,herb,1,1,4.666666667,5,1,1,3,3,2.333333333,2,0,0,0,0
VG,11,F,A12,Euterpe edulis,Arecaceae,palm,1,1,4,4,0,0,3.5,4,2,2,0,0,0,0
VG,11,F,A13,Begonia sp. 1,Begoniaceae,herb,1,1,4.5,5,0,0,4,4,2.5,3,0,0,0,0
VG,11,F,A15,Euterpe edulis,Arecaceae,palm,0.333333333,0,0.333333333,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0
VG,11,F,A16,Euterpe edulis,Arecaceae,palm,0.666666667,1,1.333333333,1,0.333333333,0,0.666666667,1,0.666666667,1,0,0,0,0
VG,11,F,A17,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,2,2,0.666666667,1,0.833333333,1,1.333333333,1,0,0,0,0
VG,11,F,A19,Brunfelsia sp.,Solanaceae,shrub,0.666666667,1,1,1,0.333333333,0,0,0,0,0,1,1,0,0
VG,11,F,A20,Piper sp. 1,Piperaceae,herb,0.666666667,1,1.666666667,2,0,0,1,1,1,1,0,0,0,0
VG,11,F,A24,Begonia sp. 1,Begoniaceae,herb,1,1,3.666666667,4,0.333333333,0,3,3,1,1,0,0,0,0
VG,11,F,A26,Inga marginata,Fabaceae,tree,1,1,2.833333333,3,1.166666667,1,1.166666667,1,0.833333333,1,0.333333333,0,0,0
VG,11,F,A3,Psychotria suterella,Rubiaceae,shrub,1,1,2,2,1,1,0.333333333,0,1,1,0,0,0,0
VG,11,F,A33,Polybotrya cylindrica,Dryopteridaceae,herb,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0
VG,11,F,A34,Euterpe edulis,Arecaceae,palm,1,1,3,3,1,1,0,0,2,2,0,0,0,0
VG,11,F,A35,Euterpe edulis,Arecaceae,palm,0.666666667,1,0.666666667,1,0.333333333,0,0,0,0,0,0.333333333,0,0,0
VG,11,F,A36,Euterpe edulis,Arecaceae,palm,1,1,2.333333333,2,0.333333333,0,0.666666667,1,2,2,0,0,0,0
VG,11,F,A38,Psychotria sp.,Rubiaceae,indeterminate,1,1,1.333333333,1,1,1,0.333333333,0,0,0,0,0,0,0
VG,11,F,A39,Euterpe edulis,Arecaceae,palm,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0
VG,11,F,A40,Merostachys cf. neesii,Poaceae,bamboo,1,1,2.666666667,3,2.666666667,3,0,0,0,0,0,0,0,0
VG,11,F,A42,Begonia sp. 1,Begoniaceae,herb,1,1,4,4,3.666666667,4,0.666666667,1,0,0,0,0,0,0
VG,11,F,A7,Begonia sp. 1,Begoniaceae,herb,1,1,3,3,0.666666667,1,1,1,2.333333333,2,0,0,0,0
VG,11,F,A8,Begonia sp. 1,Begoniaceae,herb,1,1,3.333333333,3,0.333333333,0,0.333333333,0,0.666666667,1,3,3,0,0
VG,11,F,A9,Euterpe edulis,Arecaceae,palm,1,1,2.666666667,3,0.333333333,0,0,0,2.333333333,2,0,0,0,0
VG,11,F,D14,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,2,2,0,0,2,2,0,0,0,0,0,0
VG,11,F,D17,Euterpe edulis,Arecaceae,palm,0.666666667,1,0.666666667,1,0.666666667,1,0,0,0,0,0,0,0,0
VG,11,F,D29,Eugenia sp.,Myrtaceae,tree,1,1,2,2,0.666666667,1,1.333333333,1,0.333333333,0,0,0,0,0
VG,11,F,D3,Goeppertia sp.,Marantaceae,herb,1,1,4.666666667,5,0.666666667,1,4,4,2.333333333,2,0,0,0.333333333,0
VG,11,F,D35,Goeppertia sp.,Marantaceae,herb,1,1,1,1,0,0,1,1,0,0,0,0,0,0
VG,11,F,D37,Psychotria sp.,Rubiaceae,indeterminate,1,1,1.666666667,2,1,1,0.666666667,1,0,0,0,0,0,0
VG,11,F,D38,Strychnos sp.,Loganiaceae,indeterminate,1,1,2,2,0.333333333,0,2,2,0.666666667,1,0,0,0,0
VG,11,F,D43,Coccocypselum sp.,Rubiaceae,herb,1,1,3,3,2.333333333,2,0.666666667,1,0.333333333,0,0,0,0,0
VG,11,F,D5,Indeterminate sp.,Indeterminate,indeterminate,1,1,2.666666667,3,1,1,1,1,1.333333333,1,0,0,0,0
VG,11,F,D6,Indeterminate sp.,Indeterminate,indeterminate,1,1,3,3,2,2,0,0,2,2,0,0,0,0
VG,11,F,H1,Euterpe edulis,Arecaceae,palm,1,1,1,1,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0
VG,11,F,H13,Guarea macrophylla,Meliaceae,tree,1,1,1.333333333,1,0,0,0.666666667,1,0.333333333,0,1,1,0,0
VG,11,F,H15,Euterpe edulis,Arecaceae,palm,1,1,1,1,0,0,1,1,0,0,0,0,0,0
VG,11,F,H16,Euterpe edulis,Arecaceae,palm,0.666666667,1,2,2,0,0,0,0,2,2,0,0,0,0
VG,11,F,H2,Euterpe edulis,Arecaceae,palm,1,1,3.333333333,3,1.333333333,1,2.666666667,3,0,0,0,0,0,0
VG,11,F,H21,Guarea macrophylla,Meliaceae,tree,0.666666667,1,1.5,2,0.5,1,0.5,1,0.5,1,0,0,0,0
VG,11,F,H22,Guarea macrophylla,Meliaceae,tree,0.666666667,1,1,1,0,0,0.333333333,0,0.666666667,1,0,0,0,0
VG,11,F,H23,Indeterminate sp.,Indeterminate,indeterminate,1,1,2,2,1.666666667,2,0.666666667,1,0,0,0,0,0,0
VG,11,F,H24,Mollinedia schottiana,Monimiaceae,tree,1,1,5,5,2.333333333,2,4,4,0,0,0,0,0,0
VG,11,F,H25,Euterpe edulis,Arecaceae,palm,1,1,3.333333333,3,1.333333333,1,1.333333333,1,0.666666667,1,0,0,0,0
VG,11,F,H28,Euterpe edulis,Arecaceae,palm,0.333333333,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0
VG,11,F,H29,Indeterminate sp.,Indeterminate,indeterminate,1,1,1.333333333,1,0.333333333,0,1.333333333,1,0,0,0,0,0,0
VG,11,F,H3,Guarea macrophylla,Meliaceae,tree,1,1,2,2,0.333333333,0,0.666666667,1,1.666666667,2,0,0,0,0
VG,11,F,H31,Euterpe edulis,Arecaceae,palm,1,1,1.333333333,1,0.333333333,0,0.333333333,0,1,1,0,0,0,0
VG,11,F,H36,Rubiaceae cf.,Rubiaceae cf.,indeterminate,1,1,1,1,1,1,0.5,1,0,0,0,0,0,0
VG,11,F,H37,Indeterminate sp.,Indeterminate,indeterminate,1,1,1.666666667,2,0.666666667,1,0,0,1,1,0,0,0,0
VG,11,F,H39,Sloanea cf.,Elaeocarpaceae,tree,1,1,1.666666667,2,0,0,1.666666667,2,0,0,0.333333333,0,0,0
VG,11,F,H4,Euterpe edulis,Arecaceae,palm,1,1,5.333333333,5,1.333333333,1,4,4,0,0,0,0,0,0
VG,11,F,H40,Sloanea cf.,Elaeocarpaceae,tree,1,1,1,1,0,0,1,1,0.333333333,0,0,0,0,0
